url,stage,error,attempts,last_attempt_at
https://ddinter.scbdd.com/ddinter/interact/1144437/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1144437,1,2026-09-09T20:06:44+00:00
https://ddinter.scbdd.com/ddinter/interact/1144443,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1144443,1,2026-09-09T19:44:54+00:00
https://ddinter.scbdd.com/ddinter/interact/1144443/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1144443,1,2026-09-09T20:06:44+00:00
https://ddinter.scbdd.com/ddinter/interact/1144447,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1144447,1,2026-09-09T19:44:55+00:00
https://ddinter.scbdd.com/ddinter/interact/1144447/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1144447,1,2026-09-09T20:06:45+00:00
https://ddinter.scbdd.com/ddinter/interact/1145075,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145075,1,2026-09-09T19:44:55+00:00
https://ddinter.scbdd.com/ddinter/interact/1145075/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145075,1,2026-09-09T20:06:44+00:00
https://ddinter.scbdd.com/ddinter/interact/1145089,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145089,1,2026-09-09T19:44:55+00:00
https://ddinter.scbdd.com/ddinter/interact/1145089/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145089,1,2026-09-09T20:06:45+00:00
https://ddinter.scbdd.com/ddinter/interact/1145098,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145098,1,2026-09-09T19:44:56+00:00
https://ddinter.scbdd.com/ddinter/interact/1145098/,target_definition_link,Checker metadata loaded but no real definition matches targeted legacy pair 1145098,1,2026-09-09T20:06:45+00:00
https://ddinter.scbdd.com/ddinter/interact/1145105,target_definition_link,Real definition_id still unresolved for enriched legacy pair 1145105,1,2026-09-09T19:44:57+00:00
